time [s]	pressure [bar]	temperature [K]	mass [kg]
0.425411	4.178453	2843.657839	0.000288
0.425417	4.176228	2843.322073	0.000288
0.425422	4.174002	2842.985794	0.000288
0.425428	4.171772	2842.649006	0.000288
0.425433	4.169541	2842.311710	0.000288
0.425439	4.167307	2841.973909	0.000287
0.425444	4.165070	2841.635606	0.000287
0.425450	4.162832	2841.296802	0.000287
0.425456	4.160590	2840.957500	0.000287
0.425461	4.158347	2840.617702	0.000287
0.425467	4.156101	2840.277411	0.000287
0.425472	4.153853	2839.936628	0.000287
0.425478	4.151603	2839.595357	0.000287
0.425483	4.149351	2839.253600	0.000287
0.425489	4.147096	2838.911358	0.000286
0.425494	4.144839	2838.568635	0.000286
0.425500	4.142580	2838.225432	0.000286
0.425506	4.140319	2837.881753	0.000286
0.425511	4.138056	2837.537598	0.000286
0.425517	4.135790	2837.192972	0.000286
0.425522	4.133523	2836.847875	0.000286
0.425528	4.131253	2836.502311	0.000286
0.425533	4.128981	2836.156281	0.000285
0.425539	4.126707	2835.809788	0.000285
0.425544	4.124432	2835.462835	0.000285
0.425550	4.122154	2835.115424	0.000285
0.425556	4.119874	2834.767556	0.000285
0.425561	4.117592	2834.419235	0.000285
0.425567	4.115309	2834.070462	0.000285
0.425572	4.113023	2833.721241	0.000285
0.425578	4.110736	2833.371573	0.000284
0.425583	4.108446	2833.021460	0.000284
0.425589	4.106155	2832.670906	0.000284
0.425594	4.103862	2832.319912	0.000284
0.425600	4.101567	2831.968480	0.000284
0.425606	4.099270	2831.616614	0.000284
0.425611	4.096971	2831.264315	0.000284
0.425617	4.094671	2830.911586	0.000284
0.425622	4.092369	2830.558429	0.000283
0.425628	4.090065	2830.204846	0.000283
0.425633	4.087759	2829.850840	0.000283
0.425639	4.085452	2829.496413	0.000283
0.425644	4.083143	2829.141567	0.000283
0.425650	4.080832	2828.786305	0.000283
0.425656	4.078520	2828.430628	0.000283
0.425661	4.076206	2828.074541	0.000283
0.425667	4.073890	2827.718043	0.000282
0.425672	4.071573	2827.361139	0.000282
0.425678	4.069255	2827.003830	0.000282
0.425683	4.066934	2826.646119	0.000282
0.425689	4.064612	2826.288008	0.000282
0.425694	4.062289	2825.929498	0.000282
0.425700	4.059964	2825.570594	0.000282
0.425706	4.057638	2825.211296	0.000282
0.425711	4.055310	2824.851607	0.000281
0.425717	4.052981	2824.491530	0.000281
0.425722	4.050650	2824.131067	0.000281
0.425728	4.048318	2823.770220	0.000281
0.425733	4.045984	2823.408991	0.000281
0.425739	4.043649	2823.047383	0.000281
0.425744	4.041313	2822.685398	0.000281
0.425750	4.038976	2822.323039	0.000281
0.425756	4.036637	2821.960307	0.000280
0.425761	4.034296	2821.597205	0.000280
0.425767	4.031955	2821.233735	0.000280
0.425772	4.029612	2820.869900	0.000280
0.425778	4.027268	2820.505702	0.000280
0.425783	4.024923	2820.141143	0.000280
0.425789	4.022576	2819.776225	0.000280
0.425794	4.020229	2819.410951	0.000280
0.425800	4.017880	2819.045323	0.000279
0.425806	4.015530	2818.679343	0.000279
0.425811	4.013179	2818.313014	0.000279
0.425817	4.010826	2817.946338	0.000279
0.425822	4.008473	2817.579317	0.000279
0.425828	4.006118	2817.211954	0.000279
0.425833	4.003763	2816.844250	0.000279
0.425839	4.001406	2816.476208	0.000279
0.425844	3.999048	2816.107831	0.000278
0.425850	3.996689	2815.739120	0.000278
0.425856	3.994330	2815.370078	0.000278
0.425861	3.991969	2815.000707	0.000278
0.425867	3.989607	2814.631010	0.000278
0.425872	3.987245	2814.260988	0.000278
0.425878	3.984881	2813.890644	0.000278
0.425883	3.982516	2813.519981	0.000278
0.425889	3.980151	2813.149000	0.000277
0.425894	3.977785	2812.777703	0.000277
0.425900	3.975417	2812.406094	0.000277
0.425906	3.973049	2812.034173	0.000277
0.425911	3.970680	2811.661945	0.000277
0.425917	3.968311	2811.289410	0.000277
0.425922	3.965940	2810.916571	0.000277
0.425928	3.963569	2810.543430	0.000276
0.425933	3.961197	2810.169990	0.000276
0.425939	3.958824	2809.796252	0.000276
0.425944	3.956450	2809.422219	0.000276
0.425950	3.954076	2809.047894	0.000276
0.425956	3.951701	2808.673278	0.000276
0.425961	3.949325	2808.298374	0.000276
0.425967	3.946948	2807.923183	0.000276
0.425972	3.944571	2807.547709	0.000275
0.425978	3.942194	2807.171953	0.000275
0.425983	3.939815	2806.795918	0.000275
0.425989	3.937436	2806.419606	0.000275
0.425994	3.935057	2806.043018	0.000275
0.426000	3.932677	2805.666158	0.000275
0.426006	3.930296	2805.289028	0.000275
0.426011	3.927915	2804.911629	0.000275
0.426017	3.925533	2804.533964	0.000274
0.426022	3.923151	2804.156035	0.000274
0.426028	3.920768	2803.777844	0.000274
0.426033	3.918385	2803.399394	0.000274
0.426039	3.916001	2803.020686	0.000274
0.426044	3.913617	2802.641724	0.000274
0.426050	3.911232	2802.262509	0.000274
0.426056	3.908847	2801.883043	0.000274
0.426061	3.906462	2801.503328	0.000273
0.426067	3.904076	2801.123367	0.000273
0.426072	3.901690	2800.743162	0.000273
0.426078	3.899303	2800.362715	0.000273
0.426083	3.896916	2799.982028	0.000273
0.426089	3.894529	2799.601104	0.000273
0.426094	3.892141	2799.219944	0.000273
0.426100	3.889753	2798.838551	0.000272
0.426106	3.887365	2798.456927	0.000272
0.426111	3.884977	2798.075074	0.000272
0.426117	3.882588	2797.692994	0.000272
0.426122	3.880199	2797.310690	0.000272
0.426128	3.877810	2796.928163	0.000272
0.426133	3.875421	2796.545416	0.000272
0.426139	3.873032	2796.162451	0.000272
0.426144	3.870642	2795.779270	0.000271
0.426150	3.868252	2795.395875	0.000271
0.426156	3.865862	2795.012268	0.000271
0.426161	3.863472	2794.628452	0.000271
0.426167	3.861082	2794.244428	0.000271
0.426172	3.858692	2793.860199	0.000271
0.426178	3.856301	2793.475767	0.000271
0.426183	3.853911	2793.091133	0.000271
0.426189	3.851520	2792.706301	0.000270
0.426194	3.849130	2792.321272	0.000270
0.426200	3.846739	2791.936049	0.000270
0.426206	3.844348	2791.550633	0.000270
0.426211	3.841958	2791.165026	0.000270
0.426217	3.839567	2790.779231	0.000270
0.426222	3.837177	2790.393250	0.000270
0.426228	3.834786	2790.007085	0.000269
0.426233	3.832396	2789.620738	0.000269
0.426239	3.830005	2789.234210	0.000269
0.426244	3.827615	2788.847505	0.000269
0.426250	3.825225	2788.460625	0.000269
0.426256	3.822835	2788.073570	0.000269
0.426261	3.820445	2787.686344	0.000269
0.426267	3.818055	2787.298949	0.000269
0.426272	3.815665	2786.911386	0.000268
0.426278	3.813276	2786.523657	0.000268
0.426283	3.810886	2786.135766	0.000268
0.426289	3.808497	2785.747713	0.000268
0.426294	3.806108	2785.359501	0.000268
0.426300	3.803720	2784.971132	0.000268
0.426306	3.801331	2784.582608	0.000268
0.426311	3.798943	2784.193931	0.000268
0.426317	3.796555	2783.805103	0.000267
0.426322	3.794168	2783.416126	0.000267
0.426328	3.791780	2783.027002	0.000267
0.426333	3.789393	2782.637734	0.000267
0.426339	3.787007	2782.248323	0.000267
0.426344	3.784620	2781.858771	0.000267
0.426350	3.782234	2781.469080	0.000267
0.426356	3.779849	2781.079252	0.000266
0.426361	3.777463	2780.689290	0.000266
0.426367	3.775078	2780.299196	0.000266
0.426372	3.772694	2779.908970	0.000266
0.426378	3.770310	2779.518616	0.000266
0.426383	3.767926	2779.128136	0.000266
0.426389	3.765543	2778.737530	0.000266
0.426394	3.763160	2778.346803	0.000266
0.426400	3.760778	2777.955954	0.000265
0.426406	3.758396	2777.564987	0.000265
0.426411	3.756015	2777.173903	0.000265
0.426417	3.753634	2776.782705	0.000265
0.426422	3.751253	2776.391394	0.000265
0.426428	3.748874	2775.999972	0.000265
0.426433	3.746494	2775.608442	0.000265
0.426439	3.744116	2775.216805	0.000264
0.426444	3.741737	2774.825063	0.000264
0.426450	3.739360	2774.433218	0.000264
0.426456	3.736983	2774.041273	0.000264
0.426461	3.734607	2773.649228	0.000264
0.426467	3.732231	2773.257087	0.000264
0.426472	3.729856	2772.864851	0.000264
0.426478	3.727481	2772.472521	0.000264
0.426483	3.725107	2772.080101	0.000263
0.426489	3.722734	2771.687591	0.000263
0.426494	3.720362	2771.294994	0.000263
0.426500	3.717990	2770.902312	0.000263
0.426506	3.715619	2770.509546	0.000263
0.426511	3.713248	2770.116699	0.000263
0.426517	3.710879	2769.723772	0.000263
0.426522	3.708510	2769.330768	0.000263
0.426528	3.706141	2768.937688	0.000262
0.426533	3.703774	2768.544534	0.000262
0.426539	3.701407	2768.151309	0.000262
0.426544	3.699041	2767.758013	0.000262
0.426550	3.696676	2767.364649	0.000262
0.426556	3.694312	2766.971219	0.000262
0.426561	3.691949	2766.577725	0.000262
0.426567	3.689586	2766.184168	0.000261
0.426572	3.687224	2765.790551	0.000261
0.426578	3.684863	2765.396874	0.000261
0.426583	3.682503	2765.003141	0.000261
0.426589	3.680144	2764.609354	0.000261
0.426594	3.677785	2764.215512	0.000261
0.426600	3.675428	2763.821620	0.000261
0.426606	3.673071	2763.427679	0.000261
0.426611	3.670716	2763.033689	0.000260
0.426617	3.668361	2762.639655	0.000260
0.426622	3.666007	2762.245576	0.000260
0.426628	3.663655	2761.851455	0.000260
0.426633	3.661303	2761.457294	0.000260
0.426639	3.658952	2761.063095	0.000260
0.426644	3.656602	2760.668859	0.000260
0.426650	3.654253	2760.274589	0.000260
0.426656	3.651905	2759.880285	0.000259
0.426661	3.649558	2759.485951	0.000259
0.426667	3.647212	2759.091587	0.000259
0.426672	3.644868	2758.697196	0.000259
0.426678	3.642524	2758.302780	0.000259
0.426683	3.640181	2757.908339	0.000259
0.426689	3.637839	2757.513876	0.000259
0.426694	3.635499	2757.119394	0.000259
0.426700	3.633159	2756.724892	0.000258
0.426706	3.630821	2756.330374	0.000258
0.426711	3.628484	2755.935841	0.000258
0.426717	3.626147	2755.541295	0.000258
0.426722	3.623812	2755.146738	0.000258
0.426728	3.621479	2754.752171	0.000258
0.426733	3.619146	2754.357596	0.000258
0.426739	3.616814	2753.963015	0.000257
0.426744	3.614484	2753.568430	0.000257
0.426750	3.612155	2753.173842	0.000257
0.426756	3.609827	2752.779253	0.000257
0.426761	3.607500	2752.384665	0.000257
0.426767	3.605174	2751.990080	0.000257
0.426772	3.602850	2751.595499	0.000257
0.426778	3.600526	2751.200924	0.000257
0.426783	3.598204	2750.806357	0.000256
0.426789	3.595884	2750.411800	0.000256
0.426794	3.593564	2750.017254	0.000256
0.426800	3.591246	2749.622721	0.000256
0.426806	3.588929	2749.228202	0.000256
0.426811	3.586613	2748.833700	0.000256
0.426817	3.584299	2748.439216	0.000256
0.426822	3.581986	2748.044751	0.000256
0.426828	3.579674	2747.650309	0.000255
0.426833	3.577364	2747.255889	0.000255
0.426839	3.575055	2746.861494	0.000255
0.426844	3.572747	2746.467125	0.000255
0.426850	3.570441	2746.072785	0.000255
0.426856	3.568136	2745.678475	0.000255
0.426861	3.565832	2745.284196	0.000255
0.426867	3.563530	2744.889950	0.000255
0.426872	3.561229	2744.495739	0.000254
0.426878	3.558929	2744.101564	0.000254
0.426883	3.556631	2743.707428	0.000254
0.426889	3.554335	2743.313331	0.000254
0.426894	3.552039	2742.919276	0.000254
0.426900	3.549745	2742.525264	0.000254
0.426906	3.547453	2742.131296	0.000254
0.426911	3.545162	2741.737375	0.000253
0.426917	3.542873	2741.343501	0.000253
0.426922	3.540585	2740.949677	0.000253
0.426928	3.538298	2740.555905	0.000253
0.426933	3.536013	2740.162185	0.000253
0.426939	3.533729	2739.768519	0.000253
0.426944	3.531447	2739.374909	0.000253
0.426950	3.529167	2738.981357	0.000253
0.426956	3.526888	2738.587863	0.000252
0.426961	3.524610	2738.194431	0.000252
0.426967	3.522334	2737.801061	0.000252
0.426972	3.520059	2737.407754	0.000252
0.426978	3.517786	2737.014514	0.000252
0.426983	3.515515	2736.621340	0.000252
0.426989	3.513245	2736.228234	0.000252
0.426994	3.510977	2735.835199	0.000252
0.427000	3.508710	2735.442236	0.000251
0.427006	3.506445	2735.049345	0.000251
0.427011	3.504182	2734.656530	0.000251
0.427017	3.501920	2734.263790	0.000251
0.427022	3.499659	2733.871129	0.000251
0.427028	3.497401	2733.478547	0.000251
0.427033	3.495144	2733.086046	0.000251
0.427039	3.492888	2732.693628	0.000251
0.427044	3.490634	2732.301293	0.000250
0.427050	3.488382	2731.909044	0.000250
0.427056	3.486132	2731.516882	0.000250
0.427061	3.483883	2731.124808	0.000250
0.427067	3.481636	2730.732824	0.000250
0.427072	3.479390	2730.340932	0.000250
0.427078	3.477147	2729.949133	0.000250
0.427083	3.474904	2729.557429	0.000250
0.427089	3.472664	2729.165820	0.000249
0.427094	3.470425	2728.774309	0.000249
0.427100	3.468188	2728.382896	0.000249
0.427106	3.465953	2727.991584	0.000249
0.427111	3.463719	2727.600374	0.000249
0.427117	3.461488	2727.209268	0.000249
0.427122	3.459258	2726.818266	0.000249
0.427128	3.457029	2726.427370	0.000249
0.427133	3.454803	2726.036582	0.000248
0.427139	3.452578	2725.645903	0.000248
0.427144	3.450355	2725.255335	0.000248
0.427150	3.448134	2724.864879	0.000248
0.427156	3.445914	2724.474536	0.000248
0.427161	3.443696	2724.084308	0.000248
0.427167	3.441481	2723.694197	0.000248
0.427172	3.439266	2723.304203	0.000248
0.427178	3.437054	2722.914328	0.000247
0.427183	3.434844	2722.524574	0.000247
0.427189	3.432635	2722.134942	0.000247
0.427194	3.430428	2721.745433	0.000247
0.427200	3.428223	2721.356049	0.000247
0.427206	3.426020	2720.966791	0.000247
0.427211	3.423819	2720.577661	0.000247
0.427217	3.421619	2720.188659	0.000247
0.427222	3.419422	2719.799788	0.000246
0.427228	3.417226	2719.411048	0.000246
0.427233	3.415032	2719.022442	0.000246
0.427239	3.412840	2718.633970	0.000246
0.427244	3.410650	2718.245634	0.000246
0.427250	3.408462	2717.857435	0.000246
0.427256	3.406275	2717.469374	0.000246
0.427261	3.404091	2717.081453	0.000246
0.427267	3.401909	2716.693674	0.000245
0.427272	3.399728	2716.306037	0.000245
0.427278	3.397549	2715.918543	0.000245
0.427283	3.395373	2715.531195	0.000245
0.427289	3.393198	2715.143994	0.000245
0.427294	3.391025	2714.756940	0.000245
0.427300	3.388854	2714.370036	0.000245
0.427306	3.386685	2713.983282	0.000245
0.427311	3.384518	2713.596679	0.000245
0.427317	3.382353	2713.210230	0.000244
0.427322	3.380190	2712.823935	0.000244
0.427328	3.378029	2712.437796	0.000244
0.427333	3.375869	2712.051814	0.000244
0.427339	3.373712	2711.665990	0.000244
0.427344	3.371557	2711.280326	0.000244
0.427350	3.369404	2710.894823	0.000244
0.427356	3.367253	2710.509481	0.000244
0.427361	3.365104	2710.124304	0.000243
0.427367	3.362956	2709.739290	0.000243
0.427372	3.360811	2709.354443	0.000243
0.427378	3.358668	2708.969763	0.000243
0.427383	3.356527	2708.585251	0.000243
0.427389	3.354388	2708.200909	0.000243
0.427394	3.352251	2707.816737	0.000243
0.427400	3.350116	2707.432738	0.000243
0.427406	3.347983	2707.048913	0.000242
0.427411	3.345852	2706.665262	0.000242
0.427417	3.343723	2706.281786	0.000242
0.427422	3.341596	2705.898488	0.000242
0.427428	3.339471	2705.515368	0.000242
0.427433	3.337349	2705.132428	0.000242
0.427439	3.335228	2704.749668	0.000242
0.427444	3.333109	2704.367090	0.000242
0.427450	3.330993	2703.984696	0.000242
0.427456	3.328879	2703.602486	0.000241
0.427461	3.326766	2703.220461	0.000241
0.427467	3.324656	2702.838623	0.000241
0.427472	3.322548	2702.456972	0.000241
0.427478	3.320442	2702.075511	0.000241
0.427483	3.318338	2701.694240	0.000241
0.427489	3.316236	2701.313161	0.000241
0.427494	3.314137	2700.932274	0.000241
0.427500	3.312039	2700.551581	0.000240
0.427506	3.309944	2700.171082	0.000240
0.427511	3.307851	2699.790780	0.000240
0.427517	3.305760	2699.410675	0.000240
0.427522	3.303671	2699.030768	0.000240
0.427528	3.301584	2698.651061	0.000240
0.427533	3.299499	2698.271554	0.000240
0.427539	3.297417	2697.892250	0.000240
0.427544	3.295336	2697.513148	0.000239
0.427550	3.293258	2697.134250	0.000239
0.427556	3.291182	2696.755557	0.000239
0.427561	3.289108	2696.377070	0.000239
0.427567	3.287036	2695.998791	0.000239
0.427572	3.284967	2695.620720	0.000239
0.427578	3.282900	2695.242859	0.000239
0.427583	3.280834	2694.865209	0.000239
0.427589	3.278772	2694.487770	0.000239
0.427594	3.276711	2694.110544	0.000238
0.427600	3.274652	2693.733532	0.000238
0.427606	3.272596	2693.356735	0.000238
0.427611	3.270542	2692.980154	0.000238
0.427617	3.268490	2692.603791	0.000238
0.427622	3.266440	2692.227645	0.000238
0.427628	3.264392	2691.851719	0.000238
0.427633	3.262347	2691.476014	0.000238
0.427639	3.260304	2691.100529	0.000238
0.427644	3.258263	2690.725267	0.000237
0.427650	3.256225	2690.350229	0.000237
0.427656	3.254188	2689.975416	0.000237
0.427661	3.252154	2689.600827	0.000237
0.427667	3.250122	2689.226466	0.000237
0.427672	3.248092	2688.852332	0.000237
0.427678	3.246065	2688.478427	0.000237
0.427683	3.244040	2688.104752	0.000237
0.427689	3.242017	2687.731307	0.000236
0.427694	3.239996	2687.358095	0.000236
0.427700	3.237978	2686.985115	0.000236
0.427706	3.235962	2686.612368	0.000236
0.427711	3.233948	2686.239857	0.000236
0.427717	3.231936	2685.867581	0.000236
0.427722	3.229927	2685.495542	0.000236
0.427728	3.227920	2685.123741	0.000236
0.427733	3.225915	2684.752179	0.000236
0.427739	3.223913	2684.380856	0.000235
0.427744	3.221912	2684.009775	0.000235
0.427750	3.219915	2683.638934	0.000235
0.427756	3.217919	2683.268337	0.000235
0.427761	3.215926	2682.897983	0.000235
0.427767	3.213935	2682.527874	0.000235
0.427772	3.211946	2682.158010	0.000235
0.427778	3.209959	2681.788393	0.000235
0.427783	3.207975	2681.419023	0.000235
0.427789	3.205993	2681.049902	0.000234
0.427794	3.204014	2680.681030	0.000234
0.427800	3.202037	2680.312409	0.000234
0.427806	3.200062	2679.944038	0.000234
0.427811	3.198089	2679.575920	0.000234
0.427817	3.196119	2679.208055	0.000234
0.427822	3.194151	2678.840444	0.000234
0.427828	3.192186	2678.473087	0.000234
0.427833	3.190222	2678.105987	0.000234
0.427839	3.188261	2677.739143	0.000233
0.427844	3.186303	2677.372557	0.000233
0.427850	3.184347	2677.006230	0.000233
0.427856	3.182393	2676.640162	0.000233
0.427861	3.180441	2676.274354	0.000233
0.427867	3.178492	2675.908808	0.000233
0.427872	3.176545	2675.543523	0.000233
0.427878	3.174600	2675.178502	0.000233
0.427883	3.172658	2674.813745	0.000233
0.427889	3.170718	2674.449252	0.000232
0.427894	3.168781	2674.085025	0.000232
0.427900	3.166846	2673.721064	0.000232
0.427906	3.164913	2673.357371	0.000232
0.427911	3.162983	2672.993946	0.000232
0.427917	3.161055	2672.630790	0.000232
0.427922	3.159129	2672.267904	0.000232
0.427928	3.157206	2671.905289	0.000232
0.427933	3.155285	2671.542945	0.000232
0.427939	3.153366	2671.180874	0.000231
0.427944	3.151450	2670.819076	0.000231
0.427950	3.149536	2670.457553	0.000231
0.427956	3.147625	2670.096304	0.000231
0.427961	3.145716	2669.735331	0.000231
0.427967	3.143809	2669.374635	0.000231
0.427972	3.141905	2669.014216	0.000231
0.427978	3.140003	2668.654075	0.000231
0.427983	3.138103	2668.294213	0.000231
0.427989	3.136206	2667.934631	0.000230
0.427994	3.134311	2667.575330	0.000230
0.428000	3.132419	2667.216310	0.000230
0.428006	3.130529	2666.857572	0.000230
0.428011	3.128641	2666.499118	0.000230
0.428017	3.126756	2666.140947	0.000230
0.428022	3.124874	2665.783061	0.000230
0.428028	3.122993	2665.425460	0.000230
0.428033	3.121115	2665.068145	0.000230
0.428039	3.119240	2664.711118	0.000229
0.428044	3.117367	2664.354377	0.000229
0.428050	3.115496	2663.997926	0.000229
0.428056	3.113627	2663.641763	0.000229
0.428061	3.111762	2663.285891	0.000229
0.428067	3.109898	2662.930309	0.000229
0.428072	3.108037	2662.575019	0.000229
0.428078	3.106178	2662.220021	0.000229
0.428083	3.104322	2661.865315	0.000229
0.428089	3.102468	2661.510904	0.000229
0.428094	3.100617	2661.156787	0.000228
0.428100	3.098768	2660.802965	0.000228
0.428106	3.096921	2660.449439	0.000228
0.428111	3.095077	2660.096209	0.000228
0.428117	3.093235	2659.743277	0.000228
0.428122	3.091396	2659.390643	0.000228
